切换EXO解码,1
TVB星河国语,http://www.kaniptv.cn/uadl.php?etoken=pGg7r3T6XPb%2Fw3cMSNArLixRgemnYQPf3jZVXpzkE%2Bwz6xhN5IpCr8eZfKnzgN31NEuXkWhHsHAtFWJ9ejo2EFuDaYmM7F4k0fZnCXKbVtAzDxJp9mIn7OxxesOV%2F7jny6im7oxTda9%2F85oN1DhDn6m3EA4qhPm8V204yunj4WVlOCofoIIi14B7iqPaxb%2F5DK9ldtWvvhHX8zXbm3xX0tHGeiZq7OE2rumEwGBlADSASqB%2BwbcWtfNhEYtc8iLbYwuI8itxq53cUbuJg7rOx29fNPcH6Rme4EPzA5TyWp%2Br9gMGg1hUTJx75btcPtQ0BTIhfZIJ9o25nr9L8D0a%2BA%3D%3D
TVB星河国语,http://www.kaniptv.cn/uadl.php?etoken=d3vz5Xoh3C%2BFyZQ4YeBjj%2BPL1g6sXz9lz2qyTPHe96mE3g9DmLfVZSdjYusDRccuLdIJdZ18uWa72wdbvLZ1sc2%2B72VCqgtSDNQwARp2hJknLVtN5%2FMaNHADrtzvndyMEp76CZF7Vs9ip%2BMqopnu0L34S6y2pFVbOOwMX0ogiOZcUJlrmILTKOvu%2FuVnqxNdrjJTmqPnIFZtaGssuyQ3WI5zHhcVNOwUYabbPD2eMvvGOUome4NF3DRGrZMPxLmPG41dMktNQ5jSsK8cIiIzZ15K9Gr599IQQsnsUUC2kxGHDBSEOvqT%2Bt7bQghboyRL4hVMHmUtbVaDPFFuYfzbxw%3D%3D
凤凰资讯台,http://www.kaniptv.cn/uadl.php?etoken=AeL1gfl7%2FO9Lfq3i9Tg9X4se397AClzWKfR5TO%2FrIvw48fjwqCYQ09XHMFeRBm4EJfXlYKNTiokNklXRWumQBT6fa2xrxAtxj60euTYA4Pw82SDvg7oxwWkL2Vu1zsLKN2KkJ7a8TQ1PymhXRQa9yEucHmonARUl3ewvoaSgutQ85WbZ15nWwESZ6F%2B4VZL5s39G7AqWx7xiyVqUNI6pRYN9oLGb5isQHbzy58v3euEfH5FAMD5vjiZDiHsi64%2BnBmTV624d8x2%2Bcg%2BcBlM%2F1VG%2BGsghX2%2FzD4lxWgRYx5VxIP%2BgydU1WaRm5uRezXboj0sfZ4s2qz0lU%2BF%2Bn2O2fWrjc9T%2FPRVJBVvL3AM7EvA%3D
凤凰资讯台,http://www.kaniptv.cn/uadl.php?etoken=PUQWD8SE2bxw224IGJ31XwjEOVE%2FwzYm8MULWvfmn%2BuL8nIt2ph%2FMXiug%2BlU1X34XosQ%2FJBdc4%2F2F2Qsk9jXjT4X7FZpeec%2F3pCsrOILjHsb8sh%2FE0Aoxf9sSVufXl7gL7Z9WAOYCJjhQKCKCaOw7gYSJk2zw1IDWaK1gyGVPk08ngaRUXRn0rsQbVT4mco8aypgdYxOfajMnfxmhdiO0aI5dOLFRypsZP4AnPsk%2BmzjAWR7%2BzU1w%2F4CJAg9yLDDrONSYL5O128c4xbBQJLGIZwQODgcGa4lRa%2B4r86uZPKyi4cmGj0tcCOeuPQ%2F4ZDEPL8wx%2BGoXvNzv62UhmcuxA%3D%3D
凤凰资讯台,http://www.kaniptv.cn/uadl.php?etoken=ZuPAYV9TMNmODBbLhjnZL2wleiZJNMHs6vghcq9%2Fr%2Btz2%2FjUQXo2ZaCJ588ILAZe2zI2A7cMt7EXgPNmMk4KLxkncufIh13NPRTmrtpbmaAp22fi0kdR2VHv8gUiklC9NI4vKJI7vBW2bmJOPg9FY5wc8F6IO1CuPmaesn2bYciywS4%2BG9SiN8J%2FoB%2Fy3p%2BVzrcZUZzuONHGEaxuVLQ%2BCkUVFDoWODznX%2FSu29HdKu%2BMWhGBoAtrgTKwn1e8UWSkl2PicslqzTRKJUTnZ%2F%2F5DZYCAWVKFdoGScP1ZeRdGmhN88Bi%2FIirwgotEJ8hFToYYZZrRNf6krEZXB05sAzNMw%3D%3D
凤凰资讯台MY,http://www.kaniptv.cn/uadl.php?etoken=%2BVjXCqK17hZBcL2vN5Ayd7ZzQ1eQbcKTQEarwyTUKnzU5gd%2B5O6YAJHVXu%2F%2BEr6ZnDcjkTmbeVbZolJJhhN8cWphoOmdC0DGDhVsZQBuZu9BISq62zfS5KQrOGZ5bDAazbh5UO44XQb2gbAk4qrPCL2Vvedlrx2wp0%2FXU17KYELRXYrBy249c82ia%2FS2567E4BJ%2Fc4DitiQariuNwVDLGfLD3whFL%2BoM%2F5SnOlGPkAkwJqYwtZL609BOxSJhsy4aw%2F30JvsHRG1nnBQKDhUMU3ulUQrWq3O%2BBZr0WhDDN3v1LDLBof6SM%2FWEZLIrz4YPpTiFwfY3x6HnM3odgA57ex4w3OnuB9ptJmsmSlTGmDQ%3D
凤凰资讯台MY,http://www.kaniptv.cn/uadl.php?etoken=coSCTDC4yPY6KFikLYG2SxkWRoW12Lbvf9S1d9pALSW2BX6stT7upj1ULJJfSCPLQJ9LrBpK0sEps1faazLCxcfgKZY3ygo5t%2FxtDZlrtPZhB7ywwfa35emxdCzTWBJt8GQkkodBU8220cSRDsDQrl0O4cVcIKce6bKvqFvKvSPjTz9ABaeQ8HQtt6eGcfDsdT9G5XEWkf%2BrcZl%2BrxnAlFUeFqkh3lgt2TqXMlLgKv%2B%2BCr3a8A0Kx6dWdp4FbOAR5Tn6At1PhE8gNp1hOErZ98aw5OVs1hQy3790MvyYhXLQiuywjSu83epYjPbk2L7zbfpACHlO%2BzyNZBrwAdMwug%3D%3D
凤凰中文MY,http://www.kaniptv.cn/uadl.php?etoken=47QH1gBsAKJzN2y0xZAqSQXZUrYhsG1xVPRxeqH%2BASmY5B5wqWj0eEF%2Fxb0UZkxJRCIECyn8pMcB8KsvRBZ4Sbh30xp9p%2Fz%2FoDtzkF3i%2Bx0LVWYQF7Th1yYcP%2FFKtD5RVUtLfp9ySGCibY5FvU6YW%2FzU3OcBzEF1HiUy168pvG36ZCqBN%2BMyZXRAtoFJ0NAG3YQN%2BZXBZxjFtecA%2F2%2FGagLSDLa9ap9nHUB4fqcJBX76Z2zmXH9UKegrLmEql%2FkjTzMzDjDGvwiasuumAKTteOk5tZFf6jGoZuUniYhIGVcy%2BLjKTwyH6m2L%2FY7INYTmEaB%2BXHLEDu6VftgdqleSig%2Fl63r%2BnvhKcnRyt2ecjUc%3D
TVB1,http://www.kaniptv.cn/uadl.php?etoken=dixeXbHaiB%2FfFgvfP6sWqDRMuffL7IIpiNZjx6zaob6u8MX9yTWQNJDt1IVLNE3cJfhDxJZnSO3Izoay3RVgmR7aD1wIXxnN722KcOUip8vBb9P%2BloQOkEHDhArZCAOVVxjVqYiJ55dUTsVmyFrsdfPnYArIei7BnxPBXVJjb9fmcOf0Cb06P0RbcIANurQKrhW5XT4CJ%2F2rwtgRt5obHvtnSN47KINtIJEB62Ej%2FKSmda3jUvkGNCq%2BgtaDh72zO7J585zRDdncPy%2BmQaAyPkqCO6uBzp3RqIoy%2B24bpjz7xcZPrk2izkDIDahpe%2FV4LH4C0T4le%2BJyuCy914Lfrw%3D%3D
TVB1,http://www.kaniptv.cn/uadl.php?etoken=Z5jc6YWL2Rz7f3kBF1O8V1aN0ba5GBpT0HWIgYW%2FXYfUL58c9M7qi019X48629D8mdjoiISu43T%2Fm5C1uTMVWyZ4ci1I0DmS8I2CermVQK5dTSDK66WkaBHAvho9d6c3pULFuK%2B9jy2O42UaSQPNzn0T3Ik1%2FhSnGHCHJWisYCwLzFK4FFirEw188%2FAuE3Ee2zh0V4%2Fvp%2BZZAUX%2BPy1QlZd1VPdRnuUze9GSx41hRNENcKNes%2FvzdBtC5rgw9xMAqzF76NNjSA%2BAxpg7ikfizKax3S%2Fpzj0niQVRE6pk2x3QXD0yQ7q1l1xvcmFcQlm68yB%2Ft23M418EZWJ4wkQlpA%3D%3D
河南都市频道,http://171.8.105.250:8800/rtp/239.16.20.164:11640
河南民生频道,http://171.8.105.250:8800/rtp/239.16.20.165:11650
河南法治频道,http://171.8.105.250:8800/rtp/239.16.10.122:2000
河南电视剧频道,http://171.8.105.250:8800/rtp/239.16.20.167:11670
河南新闻频道,http://171.8.105.250:8800/rtp/239.16.20.168:11680
河南乡村频道,http://171.8.105.250:8800/rtp/239.16.20.195:11950
河南戏曲频道,http://171.8.105.250:8800/rtp/239.16.20.171:11710
河南收藏天下,http://171.8.105.250:8800/rtp/239.16.10.149:2000
河南中华功夫,http://171.8.105.250:8800/rtp/239.16.20.173:11730
河南移动电视,http://171.8.105.250:8800/rtp/239.16.20.204:12040
河南调解剧场,http://171.8.105.250:8800/rtp/239.16.20.197:11970
河南移动戏曲,http://171.8.105.250:8800/rtp/239.16.20.120:11200
河南睛彩中原,http://171.8.105.250:8800/rtp/239.16.20.122:11220
郑州1新闻综合,http://171.8.105.250:8800/rtp/239.16.10.154:2000
郑州2商都频道,http://171.8.105.250:8800/rtp/239.16.10.155:2000
郑州3文体旅游,http://171.8.105.250:8800/rtp/239.16.10.156:2000
郑州4豫剧频道,http://171.8.105.250:8800/rtp/239.16.10.157:2000
郑州5妇女儿童,http://171.8.105.250:8800/rtp/239.16.10.158:2000
郑州6都市生活,http://171.8.105.250:8800/rtp/239.16.10.159:2000
洛阳-1新闻综合,http://171.8.105.250:8800/rtp/239.16.20.179:11790
洛阳-2科教频道,http://171.8.105.250:8800/rtp/239.16.20.177:11770
洛阳-3文旅频道,http://171.8.105.250:8800/rtp/239.16.20.178:11780
南阳1新闻综合,http://171.8.105.250:8800/rtp/239.16.10.58:2000
南阳2公共频道,http://171.8.105.250:8800/rtp/239.16.10.165:2000
南阳3科教频道,http://171.8.105.250:8800/rtp/239.16.10.164:2000
周口公共频道,http://171.8.105.250:8800/rtp/239.16.10.172:2000
周口教育频道,http://171.8.105.250:8800/rtp/239.16.10.173:2000
周口新闻综合,http://171.8.105.250:8800/rtp/239.16.10.59:2000
开封1新闻综合,http://171.8.105.250:8800/rtp/239.16.10.57:2000
开封2文化旅游,http://171.8.105.250:8800/rtp/239.16.10.177:2000
TVB Pearl Drama 明珠剧集台,http://www.kaniptv.cn/uadl.php?etoken=KY8fdggQXPZUuO8r7y4TSadMeX5ohhF8bthx6OGpehwKJEP%2BIgyZZJzkzLRyeEfPR4nklt8RbErve7hBSjmOUUsLRkt4YvqtZ69vTDrBnlqjiFL1bMzr2akACg5cYpoEjbQo%2FBXmeJDKxKTNtDAvRKLVdhlrRkQBwG9yc7nT8KBxNxvgfMeFiUqEj%2BE8ammZdfG%2Bo1VL9U1bbRpzTvOMvHZMhrpxrWMVo%2FYGRz4rotOjALfXT5M6Yzi9Ksep43NG4nkDsl4sOc6vBiwfmcTZ2f1vasxO4ZBW8lVLEVvHYJLsFKGpk%2BoJVyMXRAuRZbo25okQ7oL5Ll6wHtxqsedtGJSB3gnntsIXOI0XEjLTgzY%3D
TVBJ1,http://www.kaniptv.cn/uadl.php?etoken=148NooeOj1zeopXwTIZNmB2yL%2BySxeFUWRLSu%2F%2FcWyf71yZ6VLohZVofNjnwk40HraP0qFXKdXlmyzxdbKGWFUOkO5tZKzc%2FifIcv%2BSWGNOSlTZKj9%2FiejlA3iZtVguZqO%2Ff184Dy2SIXGKFxfhULCx4czVP%2BZRSk%2FaEoaUWtuI4K0JFtPB%2B9yVdjfwMc9ygnPYA5JQiFoO26VEXPpRyeVkpz%2BrjjoGMa5e3zNm41d5oY61tbRSH7eI6YPGEBKdG1x23QlSSkprq3lXAV8zghpWznpwq1P0eMW14wI%2BaNV%2FYX0lzlGW5D9ClPwutFhsgcLPOlQUff9H5%2FhnExohMMw%3D%3D
TVBJ1,http://www.kaniptv.cn/uadl.php?etoken=BKb9geP59%2BFoUIQUmXcABNX5P3DNWQceCNNIjcTJKWCLQ9yKnyeM1fZnXa22Q1%2Bp9mzzUtnPQC%2FZ9l15P1wibAo%2FMhF5%2FogAFiHzzCcWj7tA87wGYfSRIFiodHdOeppOcC8BraxZyt34VRhDCcwchl2RCaKX3NphdOQU6AO2oUMJtAgUTz5sFgdzksGqB1LcgwVb4L7IaUwX2VL3RuyXvYPMkiIpvNY01Z9bpw90W%2B41rdkgMyGX4pQKbLgWCjVYm6%2Fq5nH0pt5giDcyVz5fn4yXyA0VthJK4NM%2BYtN1mgaO2d5zu8NhS4FOU2M%2BLs%2B8CXfh4dFG%2FxPZOFdrz2KjNw%3D%3D
TVBJ1,http://www.kaniptv.cn/uadl.php?etoken=RkuaEU9V9U6CexAGj%2FL0KmTA1tM1Tgr8iVjpi5U2pPWF4wX2bmSFU6qny4bUcj3UQxFrs2Z68hzYydxQctQppmaCZ90eq69sWlI%2FOp8VZs26BaP6IXg83GSke3QOM7MrTf1bSlYr1dGBuoptVJ4HPyz%2BtzaRdEwgdu39GUM%2FhFO0OEEvzXznCRbvm%2BO0FkLl%2BMYZ8giYhPqNP8o%2FG1koVAt1rDRuX6zTRXXKicSWY%2BWn6qWgX0Xw0O%2Bzwl9WbmS42OEtqeJYTiYeRUUeVMaRKwyXh%2BKwofWivNdMO22Qj%2F37rvxvJt%2BnVCKWoQLjwEsd1FAlyJOqL99OK3zpDuOntQ%3D%3D
TVB J2,http://www.kaniptv.cn/uadl.php?etoken=CXDpdrWu4jyhKMNpNba42uUtbczprPGeMvXMRiK6BcUJG6y3koaUPdzJuXCIv%2BCxQaIsilNZb%2BGNLv5k3M%2BIbMG6nVjo64663mn%2B3OttJ%2Fp09rJcGsqWE5fXETOs1oSFg1vvOgQQU8JZRJ12W%2B%2BRKqRPR1H7C2OUAlhK0CvTQUHXuLKZwzj5Mfgtt2qMIuGhFe5Z6AJmxGnam8JqwMQT9B4MzuuaPSZmcnUtVS7nsSkxkaI5rnzDJsSvp6GYla%2BKwAQsSct9KfXgVoAkp2jh9vBO6C%2F77TnFdAT6gJ1Q7Gg7RABPhf8tefNmggTIdAyyiWPUaJSu%2By7U7FIzoQTHYw%3D%3D
TVB Drama 翡翠剧集台,http://www.kaniptv.cn/uadl.php?etoken=CX0IoLWA0H5yKduH6o51seoSRYs1VRz4%2BEPFi0vJs4sy4pD8wOCcKWCIA%2F75jBGV1iltu9ZzaWvks1FX3s2BCjk54nY%2F6O%2BYX0c9rh2j7LMLmBLy2v8p3cIsngY6urNHc7zdSTO1N0okkUmJWWqHAcepU4oQ2%2BUpRdGb1rNZW%2FDB827lby9%2BxEJy3x29zUoCrWJRxK9ZOHu82MUMuWTtyiYmGZX59pfHvcv608WHVbAOfQusiSMkoUBzrbmz8GGpzexecK%2FKZHe8vHsGTLCsvBl9sQtpljF1ZmhezS%2BP7bQgovolWsl3M1mXY9Tqzro%2BCPMNneV%2F4a2Z5RiPF0iV%2FA%3D%3D
TVB Drama 翡翠剧集台,http://www.kaniptv.cn/uadl.php?etoken=5Dty%2B8M4wvuisFHjGvOTb48f%2BVRILC4661%2Fy%2FfR35uNy1YkZNcGYjIdFZs9t4O1A60AnrdvJYsN%2F4kgEYN3y0Ga9PcDf4ZR4g25b7OlvSszNtLnED04k2m0Nq9fiJjAQxbd7y%2BtAHFLilfYhFRlOkN0hGwyDwBatb%2BvA1oRwIAOZrFIKLrFCYiZePUWOi0iUq1nwDVvdBhwyohU7qoST22rFw%2Fjwkqq%2FZ0K%2Bnd3m%2B4305HB2GwGDiKO0AsuTkxhXE2pW1lW1POliOjmcHuhkx0RyhZNfYCu1JR1sTRI%2BXOnFMPDrcBa633x9PRP6fSJGs6RRZuXM0baDPI%2FmWiO0Ag%3D%3D
TVB Drama 翡翠剧集台,http://www.kaniptv.cn/uadl.php?etoken=f2ZLx1z3kMcQDes%2BWwlaHrMgxk3LGuREGfCDzu3x2OXEE%2FEspsufFs3UN0Mmk3g3C1gxYlJUfyIHpU2Y1o%2Blq4mNoz8%2F2o7mpxYp4zOBRAbOsNTYNr72Gd4BHVnb8WCNusqOz76Vzk%2F3oVPo%2FHAlTqoxksi6JZE6m1TzIF%2Fljl3azvZ9BSeHj2f1AnUNjvOHxsE6HRuuAKM%2BaXLw7sp0nEvRBZoRdgfkkJMPMPLV9j0%2FfnJI99c0PNyh7cDe5KL2QwpTA0z5Gx7t9GOfk5fQbZUz05cDEU7%2FPhy6KPjq6fbimI4MC%2BLpyzkNBbY%2FWcIWoDd4mue3nvuaOy9O%2BNqQww%3D%3D
TVB E 翡翠娛樂台,http://www.kaniptv.cn/uadl.php?etoken=SJdTp4nb2KbGmElm%2Fn2Bh1YwqfhuBta7zcrzwefK5OisuJvOsZ70DNKdYnWaD7BDmawucX1K7471fSo08Trcrx7T9qYYU6z6%2F7N6eIv6LlbuSA1GpnEzsidsjV6PaOBnEOWKH31RTEghOSSsU4JdoRQ6DAZa2933TFZ1sZPO%2FjCrzCbHWInk6WzwUVJqEnLI6FLNhoe2h%2FTtb%2BzPFbmbpC6RHrbHqxYAsHpIKrZ8NZndwhtiaIjfA26Fcbxo2lvKjyWYhn7uia63K%2B9%2BvUoTMPflaIh47XZ5bSxQoqGMYbnB5gcllPTEVcvsT8WezBo%2BA8sBbKP%2BD3EfZ2QkRl42xQ%3D%3D
TVB E 翡翠娛樂台,http://www.kaniptv.cn/uadl.php?etoken=vCaskpLyYoQQDPvtCYW93rmOS0vKlf0auCPKCb5Wj7PXb3Zn1xByCEoKb3KigZWr2J3Hx8wKz2qqZZIYGcUZ06iqZ7z4%2BHqnxpCbdnEhF64DA7QCe8I12euuf3hoBn8HaWQCiglT3%2BbWwqtmv%2Ff%2FXF0Ssoj33sPsNtJXS8YL0D4zzu3MGqTFDyBGHtmZFzrD2bK0VYoOEqaR%2FBPss2BtLpo4UJNGuTuIT3jdNO9RC3cuPKVxLzrgxGxKJLAoBz7PqX7vd7Bft49bEmXjC%2BjWr4uw8lefB6aypkFWcMaXYMS7qcqJ3pUyKQQy3Laq%2FZ%2BJt4a2XwifVmotsZ1GqOqzmQ%3D%3D
TVB E 翡翠娛樂台,http://www.kaniptv.cn/uadl.php?etoken=zTzx288bhfqWhwhvntQ0TRSx3UTJgBUTwkx3zmRkHJeVAMcba2oPD87jtLDxbuSIQOY0rCoTE7F6qO9Ss3fkldJqoW234XfJmbLcY%2BBCJlhH1Fa62xPQzOBZKZ5jjWyqvOWfcy8LWfrkYtv%2F7tAtYNV45Oa1oeUpO%2Fe%2BZwU5bRnIFfVNrUcG17KEZZRureK%2BY91TbBrBlglsN73yxrogKxyws7KfuhdO3joSQvyaUp8VH2xNJhw1D3qGUeoSajE02JZkW8KgGOS7ZCFThedL9VhE%2B2YMbw2yDrsTyhbuQjf4%2BS9laaU%2F1yPEvW2LYXfK6PeZ8CjWCzyfV%2BPLmaqr7g%3D%3D
PopC,http://www.kaniptv.cn/uadl.php?etoken=iqh6wmGbcig87%2BIdqjPP0j1Vfd1lxt7e8FQk300j17vOxMm80HM3sIoGLCo%2BZKTjHEb%2Fl91A9hhnwC3UOKSs5C6bcyZo1UPslLnWT1ZuYFszqRWlMqr%2BM1J0BUkL0LTq8dleMGfGrnEUmRofCjrluPMVWvirZU%2BMGsJoJ5GWzP4q9JxeGoi1vlU%2BY26UnoNFw4b3ZDKCdU7DVlSLn1gZiWpKh9ddykcAInOKdWJx4Lb1p%2BiG%2FS%2ByrTqi4IRTG0dPuppeonLan%2FTyYgGD4nZGqoFi0%2Fl1KkxzV6muHtmAJGqOp4pcYNR3GbAZnFc%2FqepQNcitAYtUoitlEwJZ6qDBtg%3D%3D
PopC,http://www.kaniptv.cn/uadl.php?etoken=oDrpvoF4S45l3qjdhdyRHli2pOkCJaxS5bcoAEo%2Fqs30WPduZ2UfzTAdxy2R2x1ZIcJXeW5UDRkJF1xdb7DyTiBx2MfLhHFD9a9ZZriTOV69zQ2cJchLcPDpGtkGtm4FhU%2BZ8nSLpVggCVRtyd2EO%2FZtpN5Av6SGaVxMobfQV39HwP3Hqgq3PfzknMEZNZLfcMQvO94qnEI0LqXV6EA7vqq9fUT4VK88aIkvfr3kOLJeI4hOohv4%2BJ%2BB79A2OMb46%2F5HCrXew2WBSq3wM2b2hEl4aFTK%2F3SKhYvwttaAWVlFH%2FdJGbGIBrpL8mDOOnQAmv9Qg563nTwHwWB0hHSSgQ%3D%3D
PopC,http://www.kaniptv.cn/uadl.php?etoken=uPI4t575sz4HRBKEMqjt9Ys2xo4YJSEK9Ag0CKHxHxc3rdWLqcaj3pOT4JIsb%2BKt7hPncI0pP71zzHiBHwJokhqZotNwiDYwkI1joC9AljaQJ5C5t0us9zITqsyq8%2BneN5fFMmIcdfCk2qEpNoqwcpUBXSVVeY8phWp1w4gBVQZmCOJ93HfQfoT6MYx1i6UCI2LECQW88xuUR1Gds1mD%2B2unB%2B5EyOALPmAP6txpAuJeyRPNuoVZVOJx5TAzWC7PGJTvCXc03FQnwiD1FdYWWOsm8ENc7j7xgpgtEqTHWpDigrXRzZvZQaBl%2Ff7iA%2B6YSGqnvkZx5DQROb9dvBmfYQ%3D%3D
PopC,http://www.kaniptv.cn/uadl.php?etoken=Ej5E%2FyHMLr%2FY1uH7Xw4sUFvAp4Ix792MlwKjTl%2FF7MEU0cKa2tdN6YloN%2BvyaWtZd%2Bi39oObgJtg2cl8Z%2BPvjHabqqP9BFGv65ky4ZxXBqtP7mVkUsXJ1UvZAgfUgkxgrWTIhmxzVMfDW1fHCkxLnV57%2Bp18yWX%2F%2Bi2qLL%2FhKqL%2Fsrq%2FJAMqK6%2F7VRLxgsK7OaxZIImkoaxk%2FnZohs87nRgEWdCVHiYFArdPA1IIBzFYjKzgmGiShvkbnt%2B5v7Zp6I42SnQHA7lavYANrPDV5SMwG0tfRmWtsjofqAw9J00AgpAl1VLc98utaRBO9JAQ4a17Oz0qCgvu2CWYPgPN8ePU6dE1rWflRtQNLmhh6b4%3D
Now爆谷台,http://www.kaniptv.cn/uadl.php?etoken=MQlz5EEJkDt57LzT4JSMaL%2B4Y%2F4uks5l9zlr2eWgmLb9gOTko%2F%2FZrqQ9zG5aMjhcHjVDKc139GqrUz8Q0FCBuFp%2FGkkRuZ54qLEbkqPf3IfPhUBAFb5JNMEYU1D9ylf6ZfS%2FeZTvNIOW1AYfdKmmqxVUXnBEvGvDoAUV3iyoFyaJAy4zNldhM4mlhaj%2FJnT%2FGX%2Fll4gTLjQ6Vt%2BlwFZD1AXFGj321AAZLEoNjlE2sGbi3WB1uaACDEWgS53XFmKWh4il%2F6LVRmP39diHMvwqUF0LZORejYeDymRRYtmCZgo3ih%2FYQ3CZe5oO4%2FDUF3bSQHRjDa4MeltIyieGuF7%2BHfeT6N5r9x%2FYguBJZh2bXs4%3D
Now爆谷台,http://www.kaniptv.cn/uadl.php?etoken=EplheLWkVfMk3Rrjz7cRzfQgj1Yfj2mSd8MZtLzxpT%2F0bMkjRSKU38eHtSB3XqbCEvlFtvDqplp51mjJ74NflWrCqk2wBXpLLWBlaQ7s37a9N79ouB1olk4iBDRSUM6YNoJKKQvcDRemyXY9Z0N%2Bq9YqQ0pO9rrTQH3p1ll0VkV1YgKFhfJAwe6vvtFg4wfnnyYOQdWUwE42EuNJjeAwLCXOAoUOfEkC3xlYdrFRWGtAa%2BLWjK4IIUhznpZdfWTGGoPDNTX1sJAPQsaFlMLep0brNs9lxDBSFc6lY%2FsibTpxSjYRn6n9RK2qRYgaLwXfD8yiswsCr1HMhrBF0cEhDg23zvSVmjhR6B5xX2Gckh8%3D
新乡公共频道,http://171.8.105.250:8800/rtp/239.16.20.154:11540
新乡新闻综合,http://171.8.105.250:8800/rtp/239.16.20.139:11390
焦作公共频道,http://171.8.105.250:8800/rtp/239.16.20.155:11550
焦作综合频道,http://171.8.105.250:8800/rtp/239.16.20.140:11400
漯河新闻综合,http://171.8.105.250:8800/rtp/239.16.10.49:2000
信阳新闻综合,http://171.8.105.250:8800/rtp/239.16.10.52:2000
信阳文旅频道,http://171.8.105.250:8800/rtp/239.16.10.71:2000
封丘1新闻综合,http://171.8.105.250:8800/rtp/239.16.20.19:10190
叶县电视台-1,http://171.8.105.250:8800/rtp/239.16.20.32:10320
新密综合频道,http://171.8.105.250:8800/rtp/239.16.20.41:10410
登封综合频道,http://171.8.105.250:8800/rtp/239.16.20.42:10420
巩义综合频道,http://171.8.105.250:8800/rtp/239.16.20.43:10430
新郑TV-1,http://171.8.105.250:8800/rtp/239.16.20.45:10450
渑池新闻综合,http://171.8.105.250:8800/rtp/239.16.20.47:10470
淅川电视台-1,http://171.8.105.250:8800/rtp/239.16.20.48:10480
新蔡TV,http://171.8.105.250:8800/rtp/239.16.20.49:10490
镇平新闻综合,http://171.8.105.250:8800/rtp/239.16.20.50:10500
宝丰TV-1,http://171.8.105.250:8800/rtp/239.16.20.63:10630
义马综合频道,http://171.8.105.250:8800/rtp/239.16.20.109:11090
鹤壁新闻综合,http://171.8.105.250:8800/rtp/239.16.20.142:11420
安阳新闻综合,http://171.8.105.250:8800/rtp/239.16.20.144:11440
三门峡新闻综合,http://171.8.105.250:8800/rtp/239.16.20.145:11450
Now爆谷台,http://www.kaniptv.cn/uadl.php?etoken=XsS5RIx6FwttZxWzupjzYI5KMJQFbIq%2FkhK%2FUFaM5iOfvqqStZwoZiFp6LCfSwoMh%2BVJrgNmNiwZUj5pfBeIMgmWgGq5bolbvXTQ2v0M%2BTyNXvbF2tH8Iz6BCEZWuCeqMksWZ%2BDngT0xW9UTcE2hGefqnLGcXJl0D1etDcHqRoPTLwCdBSsTz%2Bw48sP%2BoZkvvRGus57mdwunKe0a5TEN%2BRJ6OYVXMsgTiMTMFJHJkGyVFmERwnLn9AbIAVM0pX4lYJtcG3Vwk1kNFGILHj61BhWkm4rq5Jyp1DaQuuGimPGdxr911bBZI4jOruaa%2F764vdndm5DAn0DjA%2B7xWr7EdbOd6RIXUwpvq991EeHXNuA%3D
Now爆谷台,http://www.kaniptv.cn/uadl.php?etoken=C0jvBpeFP1bp94FVgjiql3XE%2Bteo%2F72G2EhjldNUpgu%2BmsKvfp%2BoQOcmrtNfxDKryY4c09VfKySdzIAws3lYScyqXHV10B%2BUQW7wJmZ8V3anordJBzcQ%2BvbN01mV5f9mzXDVpxD%2FOT52Z0y5rGHAQLXbKjtLOZxMKEhTRBlraan%2FiJb3SDJbrWleptXp5ybLEq6DKogtOk%2B%2FJ8dsn5fTTATAmqE0GbRc04LxGHv5NwaUE6eYmZXGyiW5k4p0paJS8bs53Ja9R8hmz2jLaToaKOCukT4ywvnHtUPTkuIgaFogXOzu2kbjQrob9M9lmCtPiPdcn1uDIT5TaQgm0pN7X3oKnaOfZkN%2FO7Eak2bmP1M%3D
Now爆谷台,http://www.kaniptv.cn/uadl.php?etoken=UW48Tcj6mSJBEeRJDGroDbcXcHyGyY8arFF6UZS80cSEeGGZ3VOuWT2b1rD8L%2FjHK7gxHjAOnH8M7bt1OlFNHdJq8axAQXalQ69aVCMwp5OLcBnH6UAc4iyR5gYD09JqdhhvTPxNRgFE9JXUPjCfbbaGOnm4vuoE%2B1VXK2XXmIJ8BMqWjhkBYVzIci9o4aGD9WBWFHj3vir%2B62YIjGtgNOi4H%2FS%2FpPf7aazzBRQIWa7D%2FPR%2BLRvLh0PixUzVZm1OfdEmBZrYkpcMavLm2G%2B2XefT1aINqJxI%2B9gs7%2BigCwYXIe6RE%2FsFV13csjy05ArZrKxlYagO9Zguiu%2BhTAvpdw%3D%3D
